,user_id,platform,os,browser,image,threshold
26736,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",130.jpg,60
26737,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1864.jpg,60
26738,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",2165.jpg,60
26739,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",680.jpg,70
26740,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",2136.jpg,70
26741,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",717.jpg,60
26742,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1312.jpg,60
26743,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",390.jpg,60
26744,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1214.jpg,60
26745,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1498.jpg,60
26746,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",502.jpg,60
26747,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",566.jpg,60
26748,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",86.jpg,60
26749,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",2074.jpg,60
26750,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",2011.jpg,60
26751,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",596.jpg,60
26752,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",134.jpg,60
26753,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",436.jpg,60
26754,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1259.jpg,60
26755,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1224.jpg,60
26756,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",167.jpg,60
26757,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",844.jpg,60
26758,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",20.jpg,60
26759,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1216.jpg,60
26760,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",235.jpg,60
26761,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",262.jpg,60
26762,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1313.jpg,60
26763,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",284.jpg,60
26764,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",243.jpg,60
26765,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",926.jpg,60
26766,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",448.jpg,60
26767,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1146.jpg,60
26768,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1173.jpg,60
26769,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1697.jpg,60
26770,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1591.jpg,60
26771,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",192.jpg,60
26772,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1601.jpg,60
26773,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",1709.jpg,60
26774,u71,tablet,5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit,"536.26 (KHTML, like Gecko) CriOS",553.jpg,60
